State,Month,temp
Alabama,01/2018,42.704032193548386
Alabama,02/2018,59.505456297619034
Alabama,03/2018,56.722939086021505
Alabama,04/2018,61.46044767777778
Alabama,05/2018,75.60809243010752
Alabama,06/2018,79.77207514444446
Alabama,07/2018,80.87683695698924
Alabama,08/2018,79.73984141935483
Alabama,09/2018,79.45306221111112
Alabama,10/2018,68.57939300000002
Alabama,11/2018,51.334305566666664
Alabama,12/2018,50.154291612903215
Alaska,01/2018,-0.8749911166666668
Alaska,02/2018,7.265271285714285
Alaska,03/2018,20.451459032258064
Alaska,04/2018,33.333743392857144
Alaska,05/2018,49.179281390804604
Alaska,06/2018,56.81703041860465
Alaska,07/2018,62.485752473118275
Alaska,08/2018,53.42648624731183
Alaska,09/2018,46.31735106666666
Alaska,10/2018,34.823508365591394
Alaska,11/2018,15.687636966666668
Alaska,12/2018,5.802971451612902
Arkansas,01/2018,39.37634416129032
Arkansas,02/2018,48.26785703571428
Arkansas,03/2018,57.607526870967746
Arkansas,04/2018,58.65833333333334
Arkansas,05/2018,78.37096767741936
Arkansas,06/2018,84.21237366666668
Arkansas,07/2018,85.20179987096775
Arkansas,08/2018,82.12365603225807
Arkansas,09/2018,77.62896823333334
Arkansas,10/2018,65.52284948387097
Arkansas,11/2018,48.75416666666667
Arkansas,12/2018,46.67741938709677
Arizona,01/2018,54.63056759475807
Arizona,02/2018,53.86016320982143
Arizona,03/2018,59.931870683467736
Arizona,04/2018,70.38765072857142
Arizona,05/2018,76.90648161200924
Arizona,06/2018,85.35634921666666
Arizona,07/2018,86.05024204640372
Arizona,08/2018,84.00990570276497
Arizona,09/2018,81.78401217857143
Arizona,10/2018,65.35918816359447
Arizona,11/2018,55.58754314047619
Arizona,12/2018,49.202135315668194
California,01/2018,53.48135368067057
California,02/2018,51.6291714235399
California,03/2018,54.30207838042156
California,04/2018,60.78535525871448
California,05/2018,64.16434146715753
California,06/2018,72.05496352802241
California,07/2018,79.71427301722136
California,08/2018,76.76231777773528
California,09/2018,72.09732057080437
California,10/2018,64.23098646120941
California,11/2018,56.76407947698479
California,12/2018,49.74676517165547
Kansas,01/2018,31.17741925806452
Kansas,02/2018,35.04009103571428
Kansas,03/2018,45.57503506451613
Kansas,04/2018,50.0986111
Kansas,05/2018,75.77236074193549
Kansas,06/2018,80.91527776666666
Kansas,07/2018,80.87903219354838
Kansas,08/2018,79.43520232258064
Kansas,09/2018,72.96944443333334
Kansas,10/2018,57.37231183870968
Kansas,11/2018,39.045833333333334
Kansas,12/2018,37.74193538709678
North Carolina,01/2018,35.68981480286739
North Carolina,02/2018,51.60109961111112
North Carolina,03/2018,46.31187413261649
North Carolina,04/2018,55.96171437407408
North Carolina,05/2018,71.42982714801444
North Carolina,06/2018,76.37276935555556
North Carolina,07/2018,77.12619511111112
North Carolina,08/2018,75.44156459565218
North Carolina,09/2018,74.38450737946428
North Carolina,10/2018,60.081327910931165
North Carolina,11/2018,44.90225690833333
North Carolina,12/2018,42.33187722580646
South Carolina,01/2018,41.4284945483871
South Carolina,02/2018,58.09806546428571
South Carolina,03/2018,52.803787870967746
South Carolina,04/2018,61.63486113333333
South Carolina,05/2018,74.76693545161291
South Carolina,06/2018,80.70638893333334
South Carolina,07/2018,80.50712361290321
South Carolina,08/2018,79.97783909677418
South Carolina,09/2018,79.03805553333332
South Carolina,10/2018,66.05583332258065
South Carolina,11/2018,51.2822222
South Carolina,12/2018,48.72553751612903
Colorado,01/2018,32.117392186574534
Colorado,02/2018,31.238898088937095
Colorado,03/2018,42.00405549489796
Colorado,04/2018,49.26028288568588
Colorado,05/2018,60.918795279599266
Colorado,06/2018,71.55325186168226
Colorado,07/2018,74.20404182278482
Colorado,08/2018,70.97926636723673
Colorado,09/2018,65.8051885273909
Colorado,10/2018,47.6335687704918
Colorado,11/2018,35.70286308263695
Colorado,12/2018,29.552170908602154
Connecticut,01/2018,29.545478756823822
Connecticut,02/2018,38.1213268025974
Connecticut,03/2018,38.19416638770685
Connecticut,04/2018,45.063408596153856
Connecticut,05/2018,61.97212980875576
Connecticut,06/2018,67.23628783293556
Connecticut,07/2018,74.72703879723502
Connecticut,08/2018,75.43151696064814
Connecticut,09/2018,67.23781727142857
Connecticut,10/2018,54.07903767910448
Connecticut,11/2018,41.88118570207254
Connecticut,12/2018,36.98232884097035
North Dakota,01/2018,14.203802050445104
North Dakota,02/2018,6.427059079207921
North Dakota,03/2018,25.318878455621302
North Dakota,04/2018,34.44211898873239
North Dakota,05/2018,60.94734012634409
North Dakota,06/2018,66.66800606340058
North Dakota,07/2018,69.8556301300813
North Dakota,08/2018,68.78160788888889
North Dakota,09/2018,54.30402620963173
North Dakota,10/2018,40.73851144109589
North Dakota,11/2018,25.233450663888885
North Dakota,12/2018,23.189163970430105
South Dakota,01/2018,26.382860827956993
South Dakota,02/2018,19.025858333333332
South Dakota,03/2018,39.116039408602155
South Dakota,04/2018,43.84943181818182
South Dakota,05/2018,60.73386683870968
South Dakota,06/2018,67.547619
South Dakota,07/2018,71.91465051612903
South Dakota,08/2018,69.8533033548387
South Dakota,09/2018,62.09375005
South Dakota,10/2018,46.58828069047619
South Dakota,11/2018,32.932887785714286
South Dakota,12/2018,29.41099812903226
Delaware,01/2018,32.90426716129032
Delaware,02/2018,42.40178575
Delaware,03/2018,40.26431748387096
Delaware,04/2018,50.9861111
Delaware,05/2018,68.15860212903226
Delaware,06/2018,73.43611103333335
Delaware,07/2018,78.30645161290323
Delaware,08/2018,78.7123655483871
Delaware,09/2018,72.3375
Delaware,10/2018,59.29704296774194
Delaware,11/2018,44.675603933333335
Delaware,12/2018,43.00155907692307
Florida,01/2018,57.30823512844037
Florida,02/2018,69.56332668518519
Florida,03/2018,64.19141009677419
Florida,04/2018,71.44145831666668
Florida,05/2018,76.47834853225807
Florida,06/2018,81.10463411666666
Florida,07/2018,81.74841151612904
Florida,08/2018,81.41558558064516
Florida,09/2018,81.75931984033612
Florida,10/2018,77.47485631896551
Florida,11/2018,68.14270833333333
Florida,12/2018,63.52388674193548
Georgia,01/2018,40.183035956989244
Georgia,02/2018,56.885621541666666
Georgia,03/2018,52.60488947849462
Georgia,04/2018,59.34638413888889
Georgia,05/2018,72.38086150537633
Georgia,06/2018,77.21162028888888
Georgia,07/2018,78.03788130107526
Georgia,08/2018,77.0066203548387
Georgia,09/2018,77.41569953333332
Georgia,10/2018,65.02729575806451
Georgia,11/2018,49.74816702777777
Georgia,12/2018,47.629458161290316
Hawaii,01/2018,63.46236559139784
Hawaii,02/2018,63.45698695238095
Hawaii,03/2018,62.85304659139786
Hawaii,04/2018,66.14136762222222
Hawaii,05/2018,66.68483216129032
Hawaii,06/2018,67.9217171777778
Hawaii,07/2018,72.1507732
Hawaii,08/2018,72.1311744385965
Hawaii,09/2018,72.95120996666668
Hawaii,10/2018,71.8623363064516
Hawaii,11/2018,69.44559368333333
Hawaii,12/2018,67.15500816129033
Idaho,01/2018,34.71360688804554
Idaho,02/2018,32.31728271008404
Idaho,03/2018,39.33906481404175
Idaho,04/2018,47.591483280392154
Idaho,05/2018,59.485476178368124
Idaho,06/2018,62.609686984313726
Idaho,07/2018,72.92090070398481
Idaho,08/2018,69.57278621252372
Idaho,09/2018,59.18019710784314
Idaho,10/2018,47.477062731075705
Idaho,11/2018,36.44989791458333
Idaho,12/2018,30.354827159274194
Rhode Island,01/2018,28.67899716935484
Rhode Island,02/2018,38.08026013392857
Rhode Island,03/2018,37.66725175409836
Rhode Island,04/2018,45.05509055833333
Rhode Island,05/2018,61.637981215517236
Rhode Island,06/2018,66.80137483333333
Rhode Island,07/2018,74.62354775409837
Rhode Island,08/2018,75.54191504032258
Rhode Island,09/2018,66.89487578333333
Rhode Island,10/2018,53.360869080645166
Rhode Island,11/2018,41.90951177499999
Rhode Island,12/2018,36.09795754838709
Illinois,01/2018,27.669550142857144
Illinois,02/2018,35.04551278974359
Illinois,03/2018,40.090653188679234
Illinois,04/2018,46.01099689523809
Illinois,05/2018,70.19915121296296
Illinois,06/2018,75.14199513407821
Illinois,07/2018,75.62231182258064
Illinois,08/2018,73.4781733649289
Illinois,09/2018,68.94216457286433
Illinois,10/2018,56.197829421965324
Illinois,11/2018,38.023926151898735
Illinois,12/2018,37.17933606896551
Indiana,01/2018,26.56350210537634
Indiana,02/2018,35.564946769417475
Indiana,03/2018,38.00813516781609
Indiana,04/2018,44.88522504071247
Indiana,05/2018,69.13256161290323
Indiana,06/2018,73.03345175369458
Indiana,07/2018,74.71902947413793
Indiana,08/2018,74.58945698064515
Indiana,09/2018,69.86574092841164
Indiana,10/2018,54.95751684017279
Indiana,11/2018,37.21805510491071
Indiana,12/2018,35.971685842672414
Iowa,01/2018,21.45761998240469
Iowa,02/2018,24.78774350974026
Iowa,03/2018,36.202980513440856
Iowa,04/2018,42.64377009722222
Iowa,05/2018,69.38003103494624
Iowa,06/2018,74.37274918333334
Iowa,07/2018,74.7307653172043
Iowa,08/2018,73.84673837735849
Iowa,09/2018,66.35697176056338
Iowa,10/2018,50.273463275675674
Iowa,11/2018,31.83043992401216
Iowa,12/2018,30.329731491176467
Kentucky,01/2018,31.257868094470048
Kentucky,02/2018,44.83324911224489
Kentucky,03/2018,43.97619884331797
Kentucky,04/2018,51.49023464523809
Kentucky,05/2018,72.26947227654321
Kentucky,06/2018,75.60474453846155
Kentucky,07/2018,76.51702750364964
Kentucky,08/2018,75.784144640553
Kentucky,09/2018,72.33961120763723
Kentucky,10/2018,58.725422405529955
Kentucky,11/2018,42.166319883838376
Kentucky,12/2018,40.90202585572139
Louisiana,01/2018,46.84551968817204
Louisiana,02/2018,65.13988102380954
Louisiana,03/2018,64.23117911827958
Louisiana,04/2018,65.41435184444444
Louisiana,05/2018,79.48207887096775
Louisiana,06/2018,82.2625080888889
Louisiana,07/2018,83.26684592473117
Louisiana,08/2018,81.46368523655914
Louisiana,09/2018,80.0259259
Louisiana,10/2018,72.8772971827957
Louisiana,11/2018,57.1101454888889
Louisiana,12/2018,54.96790320430108
Maine,01/2018,22.157258112903225
Maine,02/2018,30.80952375
Maine,03/2018,31.863399903225808
Maine,04/2018,39.13333339999999
Maine,05/2018,52.14331498901098
Maine,06/2018,57.110531488888896
Maine,07/2018,65.33915763440861
Maine,08/2018,65.80421149462364
Maine,09/2018,58.284259222222225
Maine,10/2018,45.550233435483875
Maine,11/2018,34.57469806666667
Maine,12/2018,27.906586
Maryland,01/2018,31.23322701550388
Maryland,02/2018,40.80371406765328
Maryland,03/2018,37.93791371713147
Maryland,04/2018,49.32153046041667
Maryland,05/2018,67.32811765863454
Maryland,06/2018,70.75818611764707
Maryland,07/2018,74.85120917836812
Maryland,08/2018,75.26399711753372
Maryland,09/2018,69.83448154713115
Maryland,10/2018,57.45978103231939
Maryland,11/2018,42.08507112525667
Maryland,12/2018,38.97898099620493
Massachusetts,01/2018,27.174951732432433
Massachusetts,02/2018,36.378877991044774
Massachusetts,03/2018,35.903943059139785
Massachusetts,04/2018,43.604166666666664
Massachusetts,05/2018,61.73461649193548
Massachusetts,06/2018,66.51855647540984
Massachusetts,07/2018,74.54792695012469
Massachusetts,08/2018,74.26475229776675
Massachusetts,09/2018,65.86498911538462
Massachusetts,10/2018,51.08739760049627
Massachusetts,11/2018,39.12174521391752
Massachusetts,12/2018,33.80867117121588
Michigan,01/2018,25.07412203404592
Michigan,02/2018,29.8201355114841
Michigan,03/2018,33.51921974918831
Michigan,04/2018,40.2376839
Michigan,05/2018,64.4775732960199
Michigan,06/2018,69.20173562071847
Michigan,07/2018,73.60315225745032
Michigan,08/2018,73.2921721130363
Michigan,09/2018,65.79886777051925
Michigan,10/2018,50.30410543019481
Michigan,11/2018,35.12466362334437
Michigan,12/2018,33.03505985552865
Minnesota,01/2018,13.278897838709677
Minnesota,02/2018,12.953125
Minnesota,03/2018,30.413306499999997
Minnesota,04/2018,36.707638833333334
Minnesota,05/2018,63.96737538709677
Minnesota,06/2018,69.25347223333333
Minnesota,07/2018,72.11693548387096
Minnesota,08/2018,70.23857530645161
Minnesota,09/2018,60.473084083333326
Minnesota,10/2018,42.143817209677415
Minnesota,11/2018,25.645923933333332
Minnesota,12/2018,22.077284951612903
Mississippi,01/2018,42.879032290322584
Mississippi,02/2018,59.492708321428566
Mississippi,03/2018,60.4741324516129
Mississippi,04/2018,62.661854566666676
Mississippi,05/2018,78.534543
Mississippi,06/2018,82.67402773333333
Mississippi,07/2018,83.04741706451613
Mississippi,08/2018,81.81233638709678
Mississippi,09/2018,79.67125003333334
Mississippi,10/2018,70.38104841935485
Mississippi,11/2018,52.60438336666667
Mississippi,12/2018,50.90276503225806
Missouri,01/2018,30.450888707287934
Missouri,02/2018,36.96905787301587
Missouri,03/2018,44.08175640501792
Missouri,04/2018,49.94627443283583
Missouri,05/2018,74.879191706235
Missouri,06/2018,79.33920483827161
Missouri,07/2018,79.39085266946108
Missouri,08/2018,78.05303597729988
Missouri,09/2018,73.13855110931678
Missouri,10/2018,58.048326563918764
Missouri,11/2018,38.52295187654321
Missouri,12/2018,38.07904637753883
Montana,01/2018,22.69316813978495
Montana,02/2018,12.246187019841269
Montana,03/2018,29.763689200716847
Montana,04/2018,39.715918055555555
Montana,05/2018,57.67257237992831
Montana,06/2018,61.593292829629625
Montana,07/2018,69.70802197849461
Montana,08/2018,65.58370318045112
Montana,09/2018,54.42273853667954
Montana,10/2018,41.39357063043478
Montana,11/2018,29.981152703703703
Montana,12/2018,25.349247512544803
Nebraska,01/2018,23.931451677419354
Nebraska,02/2018,24.74047621428571
Nebraska,03/2018,39.41572577419355
Nebraska,04/2018,45.02194443333333
Nebraska,05/2018,70.67983864516131
Nebraska,06/2018,76.8290278
Nebraska,07/2018,77.44287629032256
Nebraska,08/2018,75.3319999
Nebraska,09/2018,68.1146667
Nebraska,10/2018,51.00712361290322
Nebraska,11/2018,33.78069436666666
Nebraska,12/2018,31.45080648387097
Nevada,01/2018,47.80208238585859
Nevada,02/2018,46.323628598214285
Nevada,03/2018,51.909843343434346
Nevada,04/2018,64.68197603703703
Nevada,05/2018,71.59057063082436
Nevada,06/2018,83.45520524304267
Nevada,07/2018,89.30316455197132
Nevada,08/2018,86.92080977117118
Nevada,09/2018,79.57596154916511
Nevada,10/2018,61.76225581451613
Nevada,11/2018,50.07736397708333
Nevada,12/2018,43.309239397979795
New Hampshire,01/2018,22.546257856630824
New Hampshire,02/2018,31.61212141269841
New Hampshire,03/2018,33.641946072580645
New Hampshire,04/2018,41.23342367575758
New Hampshire,05/2018,60.79945842228739
New Hampshire,06/2018,65.16838604629629
New Hampshire,07/2018,72.63875187390029
New Hampshire,08/2018,71.79672355162242
New Hampshire,09/2018,63.879381887195116
New Hampshire,10/2018,47.591839959677415
New Hampshire,11/2018,34.53486857142858
New Hampshire,12/2018,28.838709653225806
New Jersey,01/2018,29.53175107053942
New Jersey,02/2018,39.24659000892858
New Jersey,03/2018,37.79078295473251
New Jersey,04/2018,47.0966138875
New Jersey,05/2018,65.1037115951417
New Jersey,06/2018,70.45760977405858
New Jersey,07/2018,75.94052333333332
New Jersey,08/2018,76.40568352073733
New Jersey,09/2018,69.22011480097088
New Jersey,10/2018,55.88926376497696
New Jersey,11/2018,42.27953848095238
New Jersey,12/2018,38.16392611059908
New York,01/2018,26.129394564516126
New York,02/2018,35.031457582142856
New York,03/2018,34.233120361290325
New York,04/2018,42.15639517508418
New York,05/2018,63.301285422077925
New York,06/2018,67.33382627333334
New York,07/2018,73.98090764048338
New York,08/2018,74.1188868
New York,09/2018,0.0
New York,10/2018,52.338888560117304
New York,11/2018,38.33841608787879
New York,12/2018,0.0
New Mexico,01/2018,40.297179809523804
New Mexico,02/2018,45.59113933849557
New Mexico,03/2018,52.81126050255537
New Mexico,04/2018,63.09842219604864
New Mexico,05/2018,72.54542673127753
New Mexico,06/2018,80.80540835454546
New Mexico,07/2018,80.57888465203762
New Mexico,08/2018,78.7871346789941
New Mexico,09/2018,72.71941222052068
New Mexico,10/2018,58.48238601769911
New Mexico,11/2018,45.36823840095847
New Mexico,12/2018,39.34539135598227
Oklahoma,01/2018,36.24031730913978
Oklahoma,02/2018,40.87656698958333
Oklahoma,03/2018,52.59548235929648
Oklahoma,04/2018,54.023446024
Oklahoma,05/2018,75.28436681806451
Oklahoma,06/2018,80.23564700670242
Oklahoma,07/2018,81.89843204241646
Oklahoma,08/2018,79.23450480129031
Oklahoma,09/2018,73.57319901460822
Oklahoma,10/2018,60.042709649933954
Oklahoma,11/2018,44.154506964387465
Oklahoma,12/2018,41.011127273291926
Ohio,01/2018,24.026570885714285
Ohio,02/2018,35.297667045248865
Ohio,03/2018,33.10498195564516
Ohio,04/2018,42.46454546666667
Ohio,05/2018,63.43616048387097
Ohio,06/2018,65.53041668750001
Ohio,07/2018,68.03475617741934
Ohio,08/2018,67.54690461133605
Ohio,09/2018,63.34999174166667
Ohio,10/2018,48.98329767741935
Ohio,11/2018,33.6625089952381
Ohio,12/2018,31.809255004608293
Oregon,01/2018,0.0
Oregon,02/2018,0.0
Oregon,03/2018,0.0
Oregon,04/2018,0.0
Oregon,05/2018,0.0
Oregon,06/2018,0.0
Oregon,07/2018,0.0
Oregon,08/2018,0.0
Oregon,09/2018,0.0
Oregon,10/2018,0.0
Oregon,11/2018,0.0
Oregon,12/2018,0.0
Pennsylvania,01/2018,28.981814338709675
Pennsylvania,02/2018,40.51982601785715
Pennsylvania,03/2018,37.016747766129036
Pennsylvania,04/2018,47.73457699115044
Pennsylvania,05/2018,69.52514364976959
Pennsylvania,06/2018,71.64187213084112
Pennsylvania,07/2018,76.11062366666667
Pennsylvania,08/2018,75.54075066938775
Pennsylvania,09/2018,70.14669871063829
Pennsylvania,10/2018,56.408524769874475
Pennsylvania,11/2018,39.91905983700441
Pennsylvania,12/2018,37.98441735080645
Tennessee,01/2018,33.05881399193548
Tennessee,02/2018,49.18106398214286
Tennessee,03/2018,45.75481179838711
Tennessee,04/2018,52.04031160833333
Tennessee,05/2018,66.22344036363636
Tennessee,06/2018,69.63122469333332
Tennessee,07/2018,70.65575270967742
Tennessee,08/2018,69.27794363870969
Tennessee,09/2018,68.69748825342467
Tennessee,10/2018,56.373789577922075
Tennessee,11/2018,43.590173558333326
Tennessee,12/2018,41.94963188709677
Texas,01/2018,47.031255871272066
Texas,02/2018,55.937417621703865
Texas,03/2018,64.40431857250076
Texas,04/2018,65.3891936877107
Texas,05/2018,78.93182738803317
Texas,06/2018,84.0356735596443
Texas,07/2018,84.98551077938144
Texas,08/2018,84.05884337444935
Texas,09/2018,77.73940154714111
Texas,10/2018,68.18827196218612
Texas,11/2018,55.29271461141804
Texas,12/2018,52.003499578744815
Utah,01/2018,33.40080337677419
Utah,02/2018,35.299963845821324
Utah,03/2018,42.57715789419355
Utah,04/2018,52.26318583574879
Utah,05/2018,62.83302543764434
Utah,06/2018,73.74949197011493
Utah,07/2018,80.39597867117118
Utah,08/2018,75.64625893311758
Utah,09/2018,69.45037485939257
Utah,10/2018,49.728246332603945
Utah,11/2018,36.17564918050941
Utah,12/2018,28.784300185223728
Vermont,01/2018,20.844561701612896
Vermont,02/2018,30.65549295454546
Vermont,03/2018,31.348770467213114
Vermont,04/2018,39.375900691666665
Vermont,05/2018,61.589616959677414
Vermont,06/2018,64.70535674166666
Vermont,07/2018,73.98345812903226
Vermont,08/2018,71.86641086290324
Vermont,09/2018,63.900148341666664
Vermont,10/2018,47.38719757258065
Vermont,11/2018,34.045627366666665
Vermont,12/2018,28.374966113821138
Virginia,01/2018,31.29153224193548
Virginia,02/2018,43.32500001785714
Virginia,03/2018,37.01121353225807
Virginia,04/2018,49.34864243333333
Virginia,05/2018,68.0385879
Virginia,06/2018,69.96438963333335
Virginia,07/2018,71.85486311290322
Virginia,08/2018,72.33481182258063
Virginia,09/2018,68.9961111
Virginia,10/2018,56.27187201612903
Virginia,11/2018,41.332514169491525
Virginia,12/2018,38.32681453225807
West Virginia,01/2018,29.37456313709677
West Virginia,02/2018,42.80189730357142
West Virginia,03/2018,40.451072233870974
West Virginia,04/2018,49.896979166666675
West Virginia,05/2018,70.9020847983871
West Virginia,06/2018,73.08118053333334
West Virginia,07/2018,75.50027668548385
West Virginia,08/2018,74.42895923387097
West Virginia,09/2018,71.41159717500001
West Virginia,10/2018,57.18808343442623
West Virginia,11/2018,41.70288198333333
West Virginia,12/2018,39.148771120967744
Washington,01/2018,39.895447168831176
Washington,02/2018,37.72024763068182
Washington,03/2018,43.77157061579892
Washington,04/2018,50.00994498947368
Washington,05/2018,60.77293577913043
Washington,06/2018,62.24931047179487
Washington,07/2018,72.37668970777989
Washington,08/2018,69.88053726654412
Washington,09/2018,60.77672574685817
Washington,10/2018,51.098272960573475
Washington,11/2018,42.85403453333333
Washington,12/2018,38.69776261041292
Wisconsin,01/2018,20.67881626392962
Wisconsin,02/2018,23.42861741498559
Wisconsin,03/2018,31.829232896057345
Wisconsin,04/2018,36.663414270370374
Wisconsin,05/2018,60.35569400360361
Wisconsin,06/2018,65.30858137962962
Wisconsin,07/2018,71.33316275319926
Wisconsin,08/2018,70.77737280286738
Wisconsin,09/2018,62.99728821296295
Wisconsin,10/2018,47.98203767634855
Wisconsin,11/2018,30.403888728358208
Wisconsin,12/2018,28.602135073313782
Wyoming,01/2018,25.931122724396058
Wyoming,02/2018,19.968274242021277
Wyoming,03/2018,32.61380464584763
Wyoming,04/2018,40.60732193086064
Wyoming,05/2018,54.303823291476675
Wyoming,06/2018,62.44536305107143
Wyoming,07/2018,69.77291917083333
Wyoming,08/2018,65.96795038742741
Wyoming,09/2018,59.02606952842692
Wyoming,10/2018,41.52471185786802
Wyoming,11/2018,29.616310514295677
Wyoming,12/2018,21.68639125767285
